label,Trad_wtp3_bounds,ES_wtp3_bounds,treatment,mistakes_total,MPLWhy
5b9c2c816f92f30001ecce7a,"(70, 100)","(70, 100)",high,1.0,"I think that anything over $100 in addition to the books, would offset Alex being upset if he were to end up receiving the fake notes."
6236fe0ee063333a3e1ba72a,"(200, inf)","(200, inf)",middle,1.0,"The first cases aren't identifiable same as with case #2, but Alex is told in case 1 whether he got the original or fake notes."
6108195e1c9970be0d3b3874,"(70, 100)","(0, 1)",middle,0.0,"If Alex does not know what copies he got, then a fake copy and a reward will just seem like it is his lucky day, which is why I chose to give him a fake copy and a low bonus because what he doesn't know wont hurt him and I know he would prefer a real copy. However, if Alex does know which copy he got I figured $100 or more of bonus compensation will make up for it if he receives a fake copy."
5eb6df62c23fbf5e87db6b4b,"(200, inf)","(140, 200)",high,0.0,"In case 1, Alex will likely believe he got the original notes, since there's a 75% chance of that. But also in case 1, he will get $200, which is a cool little bonus. In case 2, since Alex would learn he got the fake notes, I decided he would value the original notes more than $200."
5c3a5a61fc2bdf00017714a2,"(200, inf)","(200, inf)",middle,1.0,I would always pick the authentic notes regardless of whether the recipient knows the authenticity or not.
649d809191fa2e4b6e84c69e,"(140, 200)","(70, 100)",high,0.0,Because I feel like he would need to earn quite a bit more if he knew that they were fake. 
5ff1fd761d6cb468718cdbeb,"(15, 25)","(25, 45)",middle,0.0,I felt that if he knew he had original books he would find them valuable since he knew it was true. In the other case he would never know and that impacted my thoughts. I chose differently mainly because the situation would be different in the two cases.
5c8fa199208071000183d490,"(45, 70)","(45, 70)",high,1.0,"I figure the books are worth at least 70, so chose that number for both"
5a7f4a46190420000155c6bf,"(0, 1)","(0, 1)",high,0.0,I would want him to have the original notes if there is no loss or benefit to him or me. The original notes are more sentimental 
5c6ac9e5d9c5be000174497f,"(45, 70)","(0, 0)",low,0.0,I think he deserves the original notes as I believe he'd be very interested and happy he received these. I think at some point a monetary bonus may be the better option. 
615d051e2366aeb051acb734,"(45, 70)","(45, 70)",high,0.0,I don't think know/not know makes a difference. I only considered how much an original note might worth
62fc25ef4ce0d3d169b7a120,"(45, 70)","(70, 100)",high,1.0,I gave different responses in Case 1 and Case 2 because in Case 1 he will be told about the fake notes and if he got them or not and I think that is the moral thing to do. It is moral to give him the original ones unless the payout is significant to where he could buy the originals himself and still have some money left over. I don't feel good about giving someone something that is fake and them not knowing. It is rude to trick people like that. 
63cc62e53735576a651d54a9,"(0, 1)","(-inf, -1)",middle,0.0,I felt like their needed to be two situations. It will cover both basis of what could happen at the time.
62c63900eeac5a077bc98e74,"(70, 100)","(0, 0)",low,1.0,"If you don't tell Alex that he is receiving the books with fake notes, nothing matters."
649b3ba0c563aa2593be04d7,"(70, 100)","(45, 70)",low,0.0,"regardless of knowing or not, it’d be cool to get the original notes, because you’d at least have the idea they could be real. But also, there comes a point, when you can afford to just buy signed copies yourself! So may as well get some cash bonus, and then you can re-buy signed copies if you so choose. But with the version of him knowing they where real, I held off on the amount of cash bonus a bit more than in the version where he would not know if they where real.  Hope that makes sense! "
615dbec57d764bf5ab0a56e5,"(0, 0)","(0, 0)",low,1.0,The idea is to maximize the surprise bonus for Alex in either of the both cases. 
62e02b1ed5b0fbc1b1dc09e7,"(70, 100)","(70, 100)",middle,0.0,"Whether he learns of it or not, I would prefer that he get the real notes unless there's a good amount of money to make up for them being fake."
60fd080d5476f4a77211bafb,"(1, 2)","(0, 1)",low,1.0,"If the professors can't even tell who wrote the notes, it doesn't really matter.  If he's possibly getting a fake note he should be paid.  "
6372453f88c3b11f26f5b84f,"(70, 100)","(70, 100)",high,1.0,I feel that in both cases the odds of receiving the books with the original notes is quite high and I feel the minimum amount I chose ($100) will allow Alex to feel better about potentially receiving the books with the fake notes. This is an amount that I feel many will feel of actual spending value to Alex and that is what will offset losing out on receiving the books with the original notes. 
6400d9e5ade83b19242a9a4e,"(45, 70)","(0, 0)",middle,0.0,people usually value original material over faked if they are aware.
647648baa82fb44bb109f367,"(200, inf)","(200, inf)",middle,0.0,"I think that in the name of education, and to honor these two professors especially, I personally would much rather see original notes than fake.  The fake notes cheapen the gift.   I would say that books with original notes by these two excellent profs would far exceed any monetary reward. I mean that. I went to college and have a deep respect for acadamia!"
55b16913fdf99b5daa0945aa,"(1, 2)","(-inf, -1)",low,0.0,"I’d feel bad about giving Alex the fake notes, and him KNOWING he got the fake notes, without any monetary reward."
610729d5507a50dd1db1246f,"(140, 200)","(140, 200)",low,1.0,"I have a feeling that Alex would truly appreciate the genuine signed books more than the fake ones plus some money. I personally would be satisfied the tradeoff at $200, so that is what I chose for Alex. I wouldn't want to deceive him in any case, so my answer was the same for both situations."
5efec82cf597a73e75e3fbe0,"(25, 45)","(0, 1)",low,0.0,"In the event that case 2 occurs, I would want Alex to feel that he is not being lied to or that he is not worthy of the original notes, and that the extra money will make up for that."
643edc41faeb4233074d9fce,"(15, 25)","(25, 45)",high,2.0,I wanted to be sure that he got the original copy.
5e975ea254955d0bfe9f7929,"(45, 70)","(70, 100)",low,0.0,"I initially thought that Alex might appreciate the original notes more than the $, but the bonuses were so high at the end I wondered if Alex might like to have the money as well as the books. This way, Alex gets something that he will like and hopefully a bonus. "
5fd18d125e1f92195b1717bc,"(25, 45)","(0, 0)",middle,2.0,I believe that both cases should have different results.
6384e535ba619451063f5223,"(70, 100)","(0, 1)",high,1.0,"I think Alex will prefer the books with more money, even though they are fake. The notes are the same so that no one can really tell the difference. "
613254f907b5038999e2688f,"(140, 200)","(140, 200)",middle,0.0,I think he would much rather have the original books. I think whether he is told or not does not matter since he loves economics.
62cd9b920ed1b7c1648818d3,"(70, 100)","(45, 70)",middle,0.0,"If he doesn't know whether they are fake or not, he would probably assume the worst, i..e that they are fake, in which case he may be willing to take a smaller amount of money for them. If he does know, he either knows they are original, in which case he would want more money for them, or they are fake, in which case he does not mind getting a little more for them than if he doesn't know."
6396831c7d4c5f44c1b16bf6,"(-1, 0)","(-1, 0)",low,1.0,"I don't want Alex to know that he received fake notes because he respects the authors. People are curious and they like to know so in that case I'd like for him to know. Also, it's nice to receive money."
5d74001d391b6600175f433b,"(140, 200)","(45, 70)",high,0.0,"In Case 1 Alex will likely assume that he got the original notes. In Case 2, it's possible that he will know he has a fake note, which probably has no value to him."
5f7cea30ebb5ac1a8a11569a,"(70, 100)","(70, 100)",middle,2.0,"Because i felt like if he didn't get the real ones, he should atleast get a good bit of money out of it."
59f0f82ce75b450001a699ad,"(200, inf)","(200, inf)",low,0.0,I think rather he knows or not he would rather have the real books. If he loves both the authors the real books would be better than the bonus
5f72115608681e0d955ce243,"(200, inf)","(200, inf)",middle,1.0,He can't buy these books with original notes and I think it is nicer to give gifts with thought behind them rather than money.
